sequence_key,Time,Interval,Min op-reachability (%),Max op-reachability (%),Avg op-reachability (%),Min in-octets (kbit/s),Max in-octets (kbit/s),Avg in-octets (kbit/s),Min in-utilization (%),Max in-utilization (%),Avg in-utilization (%),Min in-errors (%),Max in-errors (%),Avg in-errors (%),Min in-discards (%),Max in-discards (%),Avg in-discards (%),Min out-octets (kbit/s),Max out-octets (kbit/s),Avg out-octets (kbit/s),Min out-utilization (%),Max out-utilization (%),Avg out-utilization (%),Min out-errors (%),Max out-errors (%),Avg out-errors (%),Min out-discards (%),Max out-discards (%),Avg out-discards (%)
256169871,2024-04-14 15:49:10,21478753,100.0,,,0.0,12.263412143243844,,,,,,0.0,0.0,,,,1.4136126545299332,31.59613753720218,7.142109675931824,,,,0.0,0.0,,,0.0,0.0
256169871,2024-04-14 15:54:10,21917214,100.0,100.0,100.0,,10.037388397547954,,,,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0
256169871,2024-04-14 18:43:57,300000,,,,1.8804345356715817,,2.4966545037027523,,,,0.0,0.0,0.0,,,0.0,4.367556938053571,17.657280223877848,,,,,,0.0,0.0,,,0.0
256169871,2024-04-14 22:15:36,29700000,,,,0.0,,3.624725788668059,,,,,,,,0.0,0.0,,15.354173221055076,6.125255967724776,,,,,,0.0,,,
256169871,2024-04-15 06:40:36,15144102,,,100.0,0.0,18.865754448460812,,,,,0.0,,0.0,0.0,0.0,,4.223387791100071,,9.320103147815736,,,,0.0,0.0,,0.0,0.0,0.0
256169871,2024-04-15 12:23:23,17866378,100.0,100.0,100.0,0.0,16.66980146933083,1.885377348929209,,,,,,0.0,,0.0,,,,9.852429337552874,,,,,0.0,0.0,,,
256169871,2024-04-15 16:18:58,29700000,,,100.0,,,,,,,,0.0,,,0.0,,2.4899559704657643,15.531916176464449,8.620202837612915,,,,0.0,0.0,,,0.0,
256169871,2024-04-15 20:57:20,19286979,,100.0,100.0,,13.327177444328205,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,0.0
256169871,2024-04-15 23:50:22,29700000,,100.0,100.0,0.0,,,,,,,0.0,0.0,0.0,,,0.5716488343599172,35.881254929427904,,,,,0.0,,,0.0,,0.0
256169871,2024-04-16 02:30:30,1655941,,100.0,100.0,1.8747782937373119,16.498473293141306,5.266071485126212,,,,0.0,,0.0,0.0,0.0,0.0,0.0,41.83643023843899,12.361126523670102,,,,,,,,,
256169871,2024-04-16 02:35:30,29700000,,,100.0,0.0,14.381958392972003,,,,,,0.0,,,,,0.0,36.70942781539163,10.73057265792582,,,,0.0,,0.0,0.0,,
256169871,2024-04-16 06:58:37,14572875,100.0,100.0,,,,3.296089057988067,,,,0.0,0.0,0.0,0.0,,0.0,3.0928503352092243,21.238549175603126,,,,,,0.0,,,0.0,
256169871,2024-04-16 08:42:13,585046,,,,,,,,,,,0.0,0.0,,0.0,,8.135675191267243,,6.435752796458935,,,,0.0,0.0,,0.0,,
256169871,2024-04-16 14:09:11,24993812,100.0,100.0,100.0,1.1293654500555612,,0.8544673734891819,,,,,,0.0,,,0.0,,16.447658881555903,,,,,0.0,0.0,0.0,,0.0,0.0
256169871,2024-04-16 18:03:08,300000,100.0,100.0,100.0,0.0,,,,,,,,,,0.0,,,,1.488927883981031,,,,0.0,,0.0,0.0,,0.0
256169871,2024-04-16 18:08:08,29700000,,,100.0,2.2754267004911735,,,,,,,,0.0,0.0,,0.0,0.8877704325731248,,4.76399343516836,,,,,0.0,0.0,0.0,0.0,
256169871,2024-04-16 21:26:45,3924809,100.0,,,,,0.6218139211686977,,,,0.0,,,,,,,16.207024543472155,,,,,,,,,0.0,0.0
256169871,2024-04-17 03:25:03,19207067,100.0,100.0,100.0,0.5755608825426585,0.8383755874904111,2.2409903761752648,,,,0.0,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0
256169871,2024-04-17 11:50:03,26926884,100.0,,100.0,,15.143978831950946,3.0654424440766634,,,,0.0,0.0,0.0,0.0,0.0,,1.9495388985972735,29.340517931722637,,,,,0.0,,0.0,0.0,0.0,0.0
256169871,2024-04-17 20:15:03,7945959,100.0,,100.0,,12.89410652938204,,,,,,0.0,,0.0,,0.0,,30.089491811416032,6.206376392222866,,,,,0.0,,,0.0,0.0
256169871,2024-04-17 23:21:34,14497862,100.0,100.0,100.0,0.0,11.91625602851193,,,,,0.0,,,0.0,,,,32.809613346964284,1.9541689430565512,,,,0.0,,,,0.0,0.0
256169871,2024-04-18 03:34:59,15523906,,,100.0,0.23198130018052388,14.47645034242949,,,,,0.0,0.0,,0.0,,,,37.06404994883178,,,,,0.0,0.0,,,,
256169871,2024-04-18 11:59:59,8086804,100.0,100.0,,0.0,17.921901449378765,,,,,0.0,0.0,0.0,0.0,,,0.2757210225476303,26.964911440759074,,,,,,0.0,0.0,0.0,0.0,
256169871,2024-04-18 19:37:18,19491493,100.0,100.0,100.0,0.32560215977321383,,3.890013634527798,,,,0.0,,,,,0.0,,35.9856517140201,5.142828937846111,,,,,0.0,0.0,0.0,,0.0
256169871,2024-04-19 02:34:46,23707890,100.0,100.0,100.0,,5.7545999423717635,5.822365663609124,,,,0.0,0.0,,0.0,,,,13.18156765643617,5.922051031236753,,,,0.0,,,,,0.0
256169871,2024-04-19 10:08:40,24221218,100.0,,100.0,1.1343025013054624,0.518814560994,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0
256169871,2024-04-19 14:53:14,29700000,100.0,100.0,,0.0,15.617511092638063,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,0.0,
256169871,2024-04-19 14:58:14,7795987,100.0,,,0.2413107475118949,22.215356491457964,3.460615865376174,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,,0.0,0.0
256169871,2024-04-19 16:34:48,29700000,,,100.0,,14.868478036140948,,,,,,0.0,,0.0,,0.0,0.0,31.045009046386316,10.253064932429375,,,,,0.0,0.0,0.0,0.0,
256169871,2024-04-19 19:57:01,29700000,100.0,100.0,100.0,,,,,,,,,,,0.0,,,,8.44153259262041,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-04-20 01:39:14,13149845,,,,0.0,,,,,,0.0,,,,0.0,0.0,,36.647754624203614,,,,,0.0,0.0,,,,0.0
256169871,2024-04-20 07:07:53,17578757,100.0,,100.0,,,3.2386736028180545,,,,,,,0.0,0.0,,0.0,,9.492726272348868,,,,,,0.0,,0.0,
256169871,2024-04-20 07:26:01,300000,100.0,100.0,100.0,,24.058713576052718,,,,,,0.0,,,,0.0,0.0,29.460580633147277,,,,,0.0,,0.0,0.0,,
256169871,2024-04-20 13:42:19,29700000,100.0,,,0.0,15.484880199493581,,,,,0.0,0.0,0.0,,0.0,0.0,,17.903161431687465,,,,,,,0.0,,0.0,
256169871,2024-04-20 13:47:19,29700000,100.0,,,2.2137328986561005,17.111039295869876,2.4912333817065138,,,,0.0,,,0.0,,0.0,,,10.508155370425433,,,,,0.0,,,0.0,0.0
256169871,2024-04-20 22:06:54,21990323,100.0,100.0,100.0,0.0,8.629540908153572,3.345135511506558,,,,,0.0,,0.0,,,,30.775030247466628,5.066588828210881,,,,,,0.0,,0.0,0.0
256169871,2024-04-20 22:11:54,13656243,100.0,100.0,,0.0,7.115808041648709,2.227247590740947,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0
256169871,2024-04-21 05:44:36,20241278,,100.0,100.0,0.41423741847022777,,3.229176164549503,,,,0.0,0.0,,,,,0.0,,5.9808933335935315,,,,0.0,0.0,,,,0.0
256169871,2024-04-21 10:09:34,5414075,100.0,,,,25.98712510417829,2.746083076789093,,,,,0.0,0.0,,,0.0,,25.96821871289701,4.735607578086878,,,,0.0,,0.0,0.0,,0.0
256169871,2024-04-21 18:34:34,22646829,,100.0,100.0,,12.142179267681314,,,,,0.0,0.0,0.0,,,0.0,0.0,,9.064638462490446,,,,,,0.0,0.0,0.0,
256169871,2024-04-21 18:39:34,10894434,100.0,,,0.13104669347941136,,3.1603345078802794,,,,0.0,,0.0,0.0,,,,,0.894372638828516,,,,,,0.0,0.0,,0.0
256169871,2024-04-21 21:12:59,20567433,100.0,100.0,100.0,0.5146243593721234,,1.0453135327195864,,,,,,0.0,0.0,0.0,0.0,,29.57235914557329,,,,,0.0,,0.0,,,0.0
256169871,2024-04-22 02:40:55,12825900,,,100.0,,,5.142653112061266,,,,,,0.0,,0.0,0.0,0.0,33.804197353688764,,,,,0.0,,0.0,0.0,0.0,
256169871,2024-04-22 06:13:30,25441635,100.0,100.0,100.0,0.0,12.50974281854777,3.2922935732761833,,,,0.0,0.0,,,0.0,,5.518102674903419,,,,,,,0.0,,0.0,,0.0
256169871,2024-04-22 07:40:47,11992009,100.0,100.0,100.0,,1.637889804642196,1.8892690043297657,,,,0.0,,,,,0.0,1.3867463028449172,17.679830891575502,1.9036294967940535,,,,0.0,,0.0,0.0,0.0,0.0
256169871,2024-04-22 08:10:21,29700000,100.0,,100.0,2.345960451308765,,,,,,,0.0,0.0,0.0,0.0,0.0,,,4.640522447986195,,,,0.0,0.0,,0.0,0.0,
256169871,2024-04-22 08:15:21,28695391,100.0,,100.0,0.0,,0.45623465290416965,,,,,0.0,0.0,,0.0,,0.0,20.04573938943662,3.822060830910445,,,,,0.0,0.0,0.0,,
256169871,2024-04-22 08:20:21,7355496,100.0,100.0,,,6.143927100382001,4.449734035749554,,,,0.0,,0.0,,0.0,,0.0,,5.339583357248599,,,,0.0,0.0,,0.0,0.0,
256169871,2024-04-22 16:45:21,7703405,,100.0,100.0,,12.000073027195867,,,,,,0.0,,,0.0,0.0,,29.370474324042654,,,,,,0.0,,,0.0,0.0
256169871,2024-04-22 20:37:45,29700000,,100.0,,0.0,10.640445903448647,,,,,,,0.0,0.0,0.0,0.0,,,8.348647122812237,,,,,,,,0.0,
256169871,2024-04-23 01:20:01,7255627,,100.0,100.0,,12.077234628891766,2.1692350883309377,,,,0.0,0.0,0.0,0.0,0.0,,,,4.0620828115891054,,,,0.0,,0.0,0.0,0.0,
256169871,2024-04-23 05:30:59,29700000,100.0,100.0,100.0,0.19006559592391936,,3.6069269939791266,,,,0.0,,0.0,,0.0,,,,,,,,,,,0.0,0.0,0.0
256169871,2024-04-23 07:23:51,26891291,,100.0,100.0,0.0,15.21559314750751,,,,,,0.0,,,0.0,,0.0,38.471527675215306,,,,,0.0,,0.0,0.0,,0.0
256169871,2024-04-23 15:48:51,12918949,100.0,100.0,,,15.54743889121272,2.869748959376596,,,,0.0,0.0,,,,,0.4668247095536356,40.401267976231516,,,,,0.0,0.0,,0.0,,
256169871,2024-04-23 21:26:42,14463093,,,,1.4622531585789695,,1.9647208567556136,,,,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,,0.0,0.0,
256169871,2024-04-24 03:24:52,8208255,100.0,,100.0,,18.381648317435626,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,
256169871,2024-04-24 11:49:52,4110212,,100.0,,0.5533948130589083,,1.2861909237572173,,,,,,,0.0,,0.0,0.0,34.551339103991275,6.1550515515033535,,,,,,,,0.0,0.0
256169871,2024-04-24 17:43:00,18913478,100.0,,100.0,2.2837547611705533,8.182307614412125,5.038504978095708,,,,0.0,0.0,0.0,,0.0,,0.0,33.1975024664621,0.9198511005691392,,,,0.0,0.0,0.0,0.0,0.0,
256169871,2024-04-24 21:26:53,28060470,100.0,100.0,100.0,0.0,19.479304327960975,,,,,,0.0,,0.0,0.0,,,41.430274239154805,5.313033164789907,,,,,0.0,,,,
256169871,2024-04-25 01:02:49,27781884,,100.0,100.0,,,1.4090571372062775,,,,0.0,0.0,,,0.0,,2.7938858159451896,26.54289562417044,8.114602353685902,,,,0.0,0.0,0.0,,,
256169871,2024-04-25 09:27:49,11845638,,,,1.5059471469994732,10.220444148218563,2.9354553559623273,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0
256169871,2024-04-25 15:57:01,9550136,,100.0,100.0,,17.628658844175767,,,,,,,,,0.0,0.0,7.6643575155609085,,5.6395519786902,,,,,,,0.0,0.0,0.0
256169871,2024-04-26 00:22:01,29700000,,100.0,,,12.871101907446633,,,,,0.0,,,,0.0,,,,5.672023677900729,,,,0.0,0.0,,0.0,0.0,0.0
256169871,2024-04-26 03:08:03,15366127,,100.0,,,17.886261161017686,3.451648247509779,,,,,,,,0.0,,,,8.615140988092582,,,,0.0,,0.0,0.0,0.0,
256169871,2024-04-26 05:51:50,9076713,100.0,100.0,,,,2.902769335678298,,,,0.0,0.0,0.0,0.0,0.0,,3.8267527721610115,19.831534584563325,4.537677552717513,,,,,0.0,,,,
256169871,2024-04-26 11:05:59,9453841,100.0,,,0.0,,4.7871257956713675,,,,,,0.0,0.0,,0.0,,42.28728350679273,,,,,0.0,0.0,,,,
256169871,2024-04-26 16:04:17,24289865,100.0,100.0,,2.0980281004718826,,,,,,,0.0,0.0,0.0,0.0,0.0,3.07649375107646,,4.92553982686797,,,,,0.0,0.0,0.0,,0.0
256169871,2024-04-26 21:37:23,18126395,,100.0,100.0,0.13348898202823933,,,,,,0.0,0.0,,,0.0,,,,7.274760406638595,,,,0.0,0.0,0.0,0.0,,
256169871,2024-04-26 23:38:22,3564806,100.0,100.0,100.0,1.8974330950935332,,2.7387867160194386,,,,,,,0.0,0.0,,,2.5330125889775736,2.0948844566803437,,,,,0.0,,0.0,0.0,0.0
256169871,2024-04-27 04:19:40,24224606,100.0,100.0,100.0,,20.417064349349882,0.48104441930387365,,,,,,,,,,,26.664829058515377,1.2567364419752032,,,,0.0,,,,0.0,
256169871,2024-04-27 10:43:04,11113925,,,,,13.412372543681956,5.119321230340324,,,,0.0,,0.0,0.0,,,1.9191954147200216,30.623613026449913,,,,,,0.0,,0.0,0.0,0.0
256169871,2024-04-27 11:29:52,11067030,,,,0.0,13.110289225315151,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,28.4780138810484,,,,,0.0,,,0.0,0.0,0.0
256169871,2024-04-27 19:54:52,300000,100.0,,,0.0965680063692147,,3.5868536190539477,,,,,,,,0.0,,4.2765665264217825,,7.996607728907535,,,,,0.0,,0.0,,0.0
256169871,2024-04-27 22:33:33,300000,,100.0,,,16.21602110092474,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,0.0,,0.0
256169871,2024-04-27 22:38:33,300000,100.0,100.0,,4.128802083770143,11.561173412466077,2.336576868259598,,,,,0.0,0.0,0.0,,0.0,5.41205575840608,33.715096020457665,2.2626658335877625,,,,0.0,0.0,0.0,,,0.0
256169871,2024-04-28 03:28:07,7934492,100.0,100.0,100.0,,2.047490168864581,4.951151988003964,,,,0.0,0.0,0.0,0.0,,0.0,,31.9251958409741,8.783819941020308,,,,,,0.0,,0.0,0.0
256169871,2024-04-28 09:13:12,17582686,100.0,,,1.7506130113389466,,5.124242372342312,,,,,,0.0,0.0,,,1.6145511360094824,34.95533908411987,,,,,0.0,0.0,0.0,,,
256169871,2024-04-28 13:08:02,843316,100.0,100.0,,0.8772463104264421,13.324098927977355,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,21.91545529533139,7.208433620874555,,,,,0.0,0.0,,0.0,0.0
256169871,2024-04-28 18:44:12,22151595,100.0,,,0.0,,3.3743947132148553,,,,0.0,0.0,0.0,,0.0,,,,7.5234727684925495,,,,,0.0,,,,0.0
256169871,2024-04-28 20:35:50,11716674,100.0,,,,,4.5292513561071335,,,,,0.0,,,0.0,,,,9.05645986145003,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-04-28 20:40:50,22001043,100.0,100.0,,,16.551365390479596,,,,,,0.0,,0.0,,0.0,,18.57505695776171,6.710021283321988,,,,0.0,,0.0,0.0,0.0,0.0
256169871,2024-04-28 23:30:12,18336408,,100.0,,2.205911773663243,11.54127515245053,,,,,,0.0,0.0,0.0,0.0,0.0,,25.454351215432993,,,,,,0.0,0.0,0.0,,0.0
256169871,2024-04-29 03:17:18,29700000,,,,2.8058551239336467,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,,
256169871,2024-04-29 04:50:44,22450112,100.0,100.0,100.0,2.0244421227852634,23.354011379404376,1.263692361950183,,,,,0.0,0.0,,0.0,,1.3529781782388004,38.20762271227295,8.294520707345697,,,,0.0,0.0,0.0,,0.0,
256169871,2024-04-29 08:31:22,26235520,100.0,100.0,100.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0,
256169871,2024-04-29 12:09:12,18508899,,100.0,100.0,,,,,,,0.0,,0.0,,,0.0,0.0,,4.591166512584655,,,,,,0.0,0.0,0.0,
256169871,2024-04-29 18:41:21,10395989,,100.0,100.0,,,2.3103919028512006,,,,0.0,0.0,,,,0.0,0.0,33.746152198705396,6.904683758193281,,,,,0.0,,0.0,,
256169871,2024-04-29 19:18:01,26478960,,100.0,100.0,,11.504970446373278,,,,,0.0,0.0,,0.0,0.0,,3.4249318407872327,27.678552069113884,,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-04-29 19:23:01,14863980,,100.0,,,11.374848816390523,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,
256169871,2024-04-30 02:18:30,24142184,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,0.0,0.0
256169871,2024-04-30 06:15:53,7687167,100.0,,,0.45977640029466577,,2.3176706313317568,,,,,0.0,,0.0,,0.0,,35.18703302670971,11.078948750992993,,,,,0.0,0.0,0.0,,0.0
256169871,2024-04-30 11:21:52,28346590,,,100.0,0.0,7.897464375204082,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77004867655533,,,,,0.0,0.0,0.0,,0.0,0.0
256169871,2024-04-30 11:30:34,12490084,,100.0,100.0,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0
256169871,2024-04-30 11:35:34,27200428,,,100.0,0.0,12.420169028967205,,,,,,,0.0,0.0,,,3.643472846215585,32.31277698830943,5.40837409232255,,,,,,,,0.0,
256169871,2024-04-30 18:25:41,16442981,,100.0,,,,,,,,0.0,,,,0.0,0.0,0.6745582109665686,18.963542759948204,6.7818450274443345,,,,,0.0,0.0,,,
256169871,2024-05-01 01:25:46,7776464,,100.0,100.0,1.4971404512999504,16.165012098439984,5.657388403533728,,,,,0.0,,,,,,,5.3719101745722675,,,,,0.0,,,0.0,0.0
256169871,2024-05-01 01:30:46,5367427,100.0,,100.0,,,1.3828455141675828,,,,,,0.0,,,0.0,4.426890114345784,,9.187579080685245,,,,,0.0,0.0,0.0,,0.0
256169871,2024-05-01 07:51:31,6176477,100.0,,100.0,0.959452435253366,,2.252167573890131,,,,,,,0.0,,0.0,0.0,40.64793249058367,,,,,0.0,0.0,,,,
256169871,2024-05-01 10:03:07,13216354,,100.0,100.0,,15.097228569549587,,,,,,0.0,0.0,,0.0,,,,4.193816636339259,,,,0.0,0.0,0.0,0.0,,
256169871,2024-05-01 15:59:41,17817377,100.0,,,,15.942853213006087,4.0835260947221625,,,,0.0,0.0,0.0,0.0,0.0,,,,6.332460780618695,,,,,,0.0,0.0,,0.0
256169871,2024-05-01 17:45:20,29700000,,,100.0,1.690481170449135,17.556392962704113,,,,,,,0.0,0.0,0.0,0.0,,,4.788019372621268,,,,,,,,0.0,0.0
256169871,2024-05-01 17:50:20,8053467,100.0,,,1.413601483005996,,,,,,,,,0.0,,,0.0,29.893361323470735,,,,,,0.0,0.0,,,0.0
256169871,2024-05-01 18:49:23,18336408,,,,0.5756559550937771,26.187871869028108,3.9893045211254217,,,,0.0,0.0,,,,0.0,0.0,,,,,,,0.0,,,,
256169871,2024-05-01 18:54:23,29700000,,100.0,100.0,,12.073276886149545,4.06703966533374,,,,,,,,0.0,0.0,,48.139858927859464,3.335874272794907,,,,,0.0,0.0,,0.0,
256169871,2024-05-01 21:48:02,4059639,,100.0,100.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,28.228338237898395,11.281229061901268,,,,,,0.0,0.0,,0.0
256169871,2024-05-01 22:31:20,8711610,100.0,,,0.5880676545324126,15.24425643785828,2.4586322354920407,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,8.520107363317408,,,,0.0,0.0,0.0,,,0.0
256169871,2024-05-02 05:10:12,22462633,100.0,100.0,100.0,,8.553195089831014,,,,,0.0,,,,0.0,,,43.34129565398633,,,,,0.0,,0.0,0.0,0.0,
256169871,2024-05-02 06:57:48,3203586,,100.0,100.0,0.0,,,,,,,0.0,,,,,6.092446200280334,,8.771485959485709,,,,,,0.0,,0.0,
256169871,2024-05-02 07:39:17,300000,100.0,,100.0,0.0,8.038162629482281,,,,,0.0,0.0,,0.0,,0.0,,,8.471703844138876,,,,0.0,0.0,,0.0,0.0,0.0
256169871,2024-05-02 07:44:17,16058567,,100.0,100.0,0.7524223005382336,14.377787473529322,,,,,0.0,0.0,0.0,,,,1.4959900715347252,34.03482291751896,,,,,,0.0,,0.0,0.0,
256169871,2024-05-02 11:59:34,27943493,100.0,100.0,,,,3.1330290702701817,,,,0.0,,,0.0,,0.0,0.0,28.873016670608305,6.921417554368777,,,,0.0,0.0,,0.0,0.0,
256169871,2024-05-02 18:03:24,7538035,,,,3.0006712511567484,8.101660318667655,4.728160791027243,,,,0.0,0.0,,0.0,,0.0,,17.739081396954376,3.7999379967079703,,,,,,0.0,0.0,,0.0
256169871,2024-05-02 20:03:49,28747409,100.0,100.0,,0.0,10.752791860562537,4.810826222119692,,,,,,,0.0,0.0,,,32.01250391586644,,,,,0.0,0.0,0.0,0.0,,
256169871,2024-05-02 20:13:23,29700000,,100.0,,0.0,14.372000567598816,,,,,,,0.0,0.0,0.0,0.0,0.013124176058286197,35.653372222605654,8.70335046602284,,,,,0.0,,0.0,,0.0
256169871,2024-05-02 20:18:23,12320893,100.0,100.0,100.0,,,,,,,,,,0.0,0.0,0.0,0.0,35.75296429903397,,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-05-03 01:46:28,29700000,100.0,100.0,100.0,,16.760074764084482,1.7893811900330892,,,,,0.0,,0.0,0.0,0.0,,,11.556611363007871,,,,0.0,,0.0,0.0,,
256169871,2024-05-03 10:11:28,23374339,,100.0,,2.371009724879577,,,,,,0.0,,0.0,0.0,,,0.0,,5.300894458841947,,,,,0.0,0.0,,0.0,
256169871,2024-05-03 15:04:12,29700000,,,100.0,,,,,,,,,0.0,,0.0,,,42.25810769228343,,,,,,0.0,,0.0,,
256169871,2024-05-03 18:57:40,12010876,,,,,15.785678949742879,,,,,0.0,0.0,0.0,,0.0,,0.0,1.031515819599484,,,,,0.0,,0.0,0.0,0.0,0.0
256169871,2024-05-03 21:37:00,17065582,100.0,100.0,,,21.11824760046432,,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,
256169871,2024-05-04 03:31:41,29700000,,,,,5.986846267672679,2.3030934501150435,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,0.0
256169871,2024-05-04 10:21:25,10589681,,100.0,100.0,2.153459318595505,,,,,,,0.0,,0.0,0.0,,,,15.75337150743351,,,,0.0,0.0,0.0,,0.0,0.0
256169871,2024-05-04 13:51:47,18121536,,100.0,100.0,,,4.257663717491982,,,,0.0,0.0,,,0.0,0.0,,26.969909407340424,,,,,0.0,0.0,0.0,0.0,,
256169871,2024-05-04 17:00:26,3891320,,100.0,,0.10817340213478216,16.7515707477093,,,,,0.0,,,0.0,0.0,0.0,,28.887118435564766,8.186243667674493,,,,0.0,0.0,,0.0,,0.0
256169871,2024-05-04 18:15:31,29700000,100.0,100.0,100.0,,,1.1001268804120494,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,7.820892802676267,,,,0.0,,,0.0,,
