Time,Interval,Min op-reachability (%),Max op-reachability (%),Avg op-reachability (%),Min in-octets (kbit/s),Max in-octets (kbit/s),Avg in-octets (kbit/s),Min in-utilization (%),Max in-utilization (%),Avg in-utilization (%),Min in-errors (%),Max in-errors (%),Avg in-errors (%),Min in-discards (%),Max in-discards (%),Avg in-discards (%),Min out-octets (kbit/s),Max out-octets (kbit/s),Avg out-octets (kbit/s),Min out-utilization (%),Max out-utilization (%),Avg out-utilization (%),Min out-errors (%),Max out-errors (%),Avg out-errors (%),Min out-discards (%),Max out-discards (%),Avg out-discards (%),Avg op-reachability (%)_check,Avg op-reachability (%)_consistent,Avg in-octets (kbit/s)_check,Avg in-octets (kbit/s)_consistent,Avg in-utilization (%)_check,Avg in-utilization (%)_consistent,Avg in-errors (%)_check,Avg in-errors (%)_consistent,Avg in-discards (%)_check,Avg in-discards (%)_consistent,Avg out-octets (kbit/s)_check,Avg out-octets (kbit/s)_consistent,Avg out-utilization (%)_check,Avg out-utilization (%)_consistent,Avg out-errors (%)_check,Avg out-errors (%)_consistent,Avg out-discards (%)_check,Avg out-discards (%)_consistent
2024-04-10 21:20:27,27257388,,100.0,100.0,,,0.5727317508026472,0.0002926356074631,0.0401018359364277,0.0066784268266218,0.0,,,0.0,0.0,0.0,0.001200576284,,,0.0004306991256076,0.0307801294422698,,,,,,,,,False,,False,0.0201972357719454,False,,True,0.0,True,,True,0.0156054142839387,False,,True,,True
2024-03-30 08:37:19,27426970,100.0,100.0,100.0,0.017494036564,,,4.9727048922485536e-05,0.0114471438500211,0.0057261650081372,0.0,0.0,0.0,,0.0,0.0,0.0,2.862335485361,0.6505453464806323,0.0003813399213549,0.02537342173202,,,,,,,0.0,100.0,True,,True,0.005748435449471793,False,0.0,True,,False,1.4311677426805,False,0.01287738082668745,False,,True,,False
2024-04-25 08:23:14,28524321,100.0,100.0,100.0,0.024662588872,3.446569552327,,,,,0.0,,0.0,,,,,,,0.0,,0.0082636551622793,,,0.0,0.0,0.0,0.0,100.0,True,1.7356160705994998,False,,True,,False,,True,,True,,False,,False,0.0,True
2024-05-06 08:16:19,28566960,100.0,100.0,100.0,,2.555073429807,0.5231170584867942,,,0.0050437267944102,,,0.0,0.0,0.0,0.0,0.056320160594,,0.6443317367299765,0.0007210114020546,0.0368249086804779,,,,,,0.0,,100.0,True,,False,,False,,False,0.0,True,,False,0.01877296004126625,False,,True,,True
2024-04-16 10:45:40,28160533,,,100.0,,,,0.0003590518247357,0.0251228757986143,,0.0,0.0,0.0,,,0.0,0.05826935525,3.252040448058,,0.0006346671128795,0.042986018194805,,,0.0,,0.0,0.0,,,False,,True,0.012740963811674999,False,0.0,True,,False,1.6551549016540001,False,0.02181034265384225,False,,True,0.0,False
2024-04-27 21:13:24,27156157,100.0,,,0.07459764076,,,0.0006466352185675,0.0272547368290943,0.0068785170544509,,,0.0,0.0,0.0,,,4.062944072391,0.6580963488709355,,,,,,,,,,,True,,True,0.0139506860238309,False,,False,0.0,False,,False,,True,,True,,True
2024-03-29 20:08:52,26841154,,100.0,100.0,0.022938454549,2.567682893573,,0.0,0.027461180629925,0.004498966830441,,0.0,,,,0.0,0.05359183958,2.984109374108,0.6332985572010505,0.0,0.0253369441754972,,0.0,0.0,0.0,,0.0,,,False,1.295310674061,False,0.0137305903149625,False,,True,,False,1.518850606844,False,0.0126684720877486,False,0.0,True,,True
2024-04-09 19:11:47,29508360,100.0,100.0,,0.024858671555,,,,0.0276571326349511,0.0027155048259062,,,0.0,0.0,0.0,,0.047309391446,,,0.0003200164525779,,,,,0.0,,0.0,0.0,100.0,False,,True,,False,,False,0.0,False,,True,,True,,False,,False
2024-04-29 20:20:06,28096246,,100.0,100.0,0.073464605499,2.488855307411,0.5427745477404193,0.0003604327613207,0.0257704979224571,0.0050657008632866,0.0,,,,0.0,,,3.173945777869,0.6456504658831782,0.0006852693942205,,0.0055683973241072,0.0,0.0,,,0.0,,,False,1.2811599564549998,False,0.013065465341888901,False,,True,,True,,False,,False,0.0,False,,True
2024-04-06 04:41:09,28580726,100.0,,,0.06265909753,,0.5768351449332818,0.0003550566315539,0.0245162683430131,0.0056245242989768,,0.0,0.0,0.0,0.0,0.0,0.051912380886,3.760943107315,,0.0007990833282409,,,0.0,,0.0,,,0.0,,True,,False,0.0124356624872835,False,,False,0.0,True,1.9064277441005,False,,True,,False,,False
2024-04-26 17:05:28,29072671,100.0,100.0,100.0,0.01644931845,5.222940734624,0.5484732532571385,0.0004089307138075,0.0374668152923922,0.0064486677688561,,,,0.0,0.0,0.0,0.000895239477,4.536128129568,,,0.0408213931294436,,,,,0.0,,,100.0,True,2.6196950265370003,False,0.01893787300309985,False,,True,0.0,True,2.2685116845224997,False,,True,,True,,True
2024-03-19 02:15:17,27445957,,,100.0,,2.631552270194,,0.0002924856485607,,,0.0,0.0,0.0,0.0,,,,3.956519401226,0.6276849998325835,,0.0311696377857283,,,0.0,0.0,,0.0,0.0,,False,,True,,True,0.0,True,,True,,False,,True,,False,,False
2024-04-27 21:09:02,28464806,100.0,100.0,100.0,0.053201399496,,,0.0005240652983335,0.0256109680270333,0.004592321706227,,,0.0,0.0,,0.0,0.062569572103,3.461755054141,,0.0007419678595596,,0.0065023820565101,,,0.0,,0.0,0.0,100.0,True,,True,0.0130675166626834,False,,False,,False,1.762162313122,False,,False,,False,,False
2024-04-30 23:36:42,27982423,,100.0,100.0,,2.634340770165,0.546628088472085,,0.0271428003418639,,,0.0,0.0,0.0,0.0,,0.051960746967,3.166682509987,,,,,0.0,0.0,0.0,0.0,,0.0,,False,,False,,True,,False,0.0,False,1.609321628477,False,,True,0.0,True,,False
2024-04-22 03:21:41,28371712,,100.0,100.0,,,0.5262830537434231,0.0003585574007162,,,0.0,0.0,0.0,,0.0,,0.049331281745,3.571375516456,0.6457379378109624,,0.0503218947921175,,0.0,,0.0,,0.0,,,False,,False,,True,0.0,True,,True,1.8103533991004999,False,,True,,False,,True
2024-03-08 18:36:27,26921212,100.0,,,,4.793720645406,,,,,,,,0.0,,0.0,,3.766761136149,0.65724695039496,,0.0366728570968197,,,0.0,,,0.0,0.0,,True,,True,,True,,True,,False,,False,,True,,True,,False
2024-04-26 20:47:02,27355725,,100.0,,,2.574243517544,0.5219789431831988,0.0008182832162415,0.0267450927825257,,0.0,0.0,0.0,,0.0,,0.055557307589,3.648360409274,,0.0004810519144449,,0.0075820877434196,,0.0,,0.0,0.0,,,True,,False,0.0137816879993836,False,0.0,True,,True,1.8519588584314999,False,,False,,True,0.0,False
2024-03-20 17:22:36,27585219,100.0,100.0,100.0,,,0.5283789583219821,,,0.004967319886114,,,0.0,0.0,0.0,,,,0.699566187954499,,,0.0059896446888099,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,,False,,False,,False,0.0,False,,False,,False,0.0,True,0.0,True
2024-04-02 21:02:44,28272783,,,100.0,0.020253583302,,,0.000672963267249,0.0257322499793631,0.0048322651223674,,0.0,,0.0,,0.0,,,0.6350170126509316,0.0,0.0263669911285902,0.0064441904753032,0.0,0.0,0.0,,,,,False,,True,0.01320260662330605,False,,True,,False,,False,0.0131834955642951,False,0.0,True,,True
2024-03-06 17:11:42,27579066,100.0,,,0.0553284797,2.630739642298,,,,,0.0,0.0,,0.0,0.0,,0.052369459061,,,,0.0478623031191708,0.0076819437457371,0.0,,,0.0,,0.0,,True,1.343034060999,False,,True,0.0,False,0.0,False,,True,,False,,True,,False
2024-03-01 12:15:30,26689349,,,,0.035367885429,,,0.0009348927911414,,,,,0.0,,,0.0,0.058700793557,,,,0.0315076263355393,,,0.0,,,0.0,0.0,,True,,True,,True,,False,,False,,True,,True,,True,,False
2024-05-06 08:16:19,26563300,,,,,,0.5395990835954662,0.0006151039289363,,0.0071638830087631,0.0,,0.0,,,0.0,0.058881062863,,,,,0.0056339957828787,,0.0,,0.0,0.0,,,True,,False,,False,,False,,False,,True,,False,,True,0.0,False
2024-04-19 17:14:14,28355630,100.0,100.0,100.0,,2.451927750187,,0.0007263814143053,,0.0050547485913955,0.0,,0.0,,,0.0,,3.584156339832,,0.0008429287016729,,,0.0,0.0,,0.0,0.0,,100.0,True,,True,,False,,False,,False,,True,,True,0.0,False,0.0,False
2024-04-05 05:39:20,29653096,100.0,100.0,,,,,0.0006128558220368,,0.0053186219113964,,0.0,0.0,,,0.0,0.0,2.495980034758,,,,0.005735748019157,0.0,0.0,0.0,,,,100.0,False,,True,,False,,False,,False,1.247990017379,False,,False,0.0,True,,True
2024-03-27 10:27:20,29580765,100.0,100.0,100.0,,1.424006316773,0.1791544631762477,0.0002165919900256,0.0027252983864635,0.0043248701409923,0.0,0.0,,,,0.0,,,0.5464059454223356,,0.0171720527620801,,0.0,,,0.0,,,100.0,True,,False,0.00147094518824455,False,0.0,False,,False,,False,,True,,True,,True
2024-03-14 14:48:33,26846164,,,,0.048671729375,,,0.000765058786049,0.0270620040453518,0.0041462284925731,,,,,0.0,0.0,0.060008906486,3.511049145428,,,0.032888581727065,,0.0,0.0,0.0,0.0,,0.0,,True,,True,0.0139135314157004,False,,True,,False,1.785529025957,False,,True,0.0,True,,False
2024-03-17 19:55:49,28598774,,100.0,,,2.485970100166,,0.0003037322201551,0.0238515387369732,0.0055072159456291,,0.0,0.0,0.0,0.0,,0.004379276472,,0.6301673240818595,,,,0.0,0.0,0.0,0.0,0.0,0.0,,True,,True,0.01207763547856415,False,,False,0.0,False,,False,,True,0.0,True,0.0,True
2024-03-25 08:10:07,27062599,100.0,,,0.013434457739,2.501022067614,,,0.0253291098004212,0.0039597311610715,,0.0,0.0,,0.0,0.0,0.002021870686,2.564274655703,,,,,0.0,0.0,0.0,,,,,True,1.2572282626765001,False,,False,,False,,False,1.2831482631945,False,,True,0.0,True,,True
2024-03-24 19:03:42,29653096,,,100.0,0.049629386673,,,0.0005052109864085,,,,0.0,0.0,0.0,0.0,,,3.487910643217,0.649095340992705,0.0001651712790565,0.0247446311778417,,,0.0,0.0,0.0,0.0,,,False,,True,,True,,False,0.0,False,,False,0.012454901228449099,False,,False,0.0,False
2024-02-28 22:46:59,27527014,,100.0,,,2.505253525718,0.5841976777086239,,0.0269011104839705,,,0.0,,0.0,,,,3.205690474512,,,0.0284693752735327,,,0.0,,,,,,True,,False,,True,,True,,True,,True,,True,,True,,True
2024-04-28 12:12:34,27046967,100.0,100.0,,,2.63677042267,,,,,0.0,0.0,,0.0,,0.0,,,,0.0004398860708285,0.0370142548451125,0.0079299596668012,0.0,0.0,0.0,,0.0,,100.0,False,,True,,True,0.0,False,,False,,True,0.0187270704579705,False,0.0,True,,True
2024-04-26 09:24:57,28332079,,100.0,100.0,0.066353848603,2.568851932779,0.5044276323264676,,0.0251227332102691,0.0057271118026592,,0.0,,,0.0,,0.061514711115,,,,,0.0060181242451239,0.0,0.0,,,0.0,0.0,,False,1.317602890691,False,,False,,True,,True,,True,,False,0.0,False,,False
2024-03-21 10:06:17,28410153,100.0,,100.0,0.014201469018,,,0.0,0.0230614104316942,,,0.0,,0.0,,0.0,0.0,,0.6379225605840646,0.0001682956323457,0.0287819887434587,0.0071512595432079,,,0.0,,0.0,,,False,,True,0.0115307052158471,False,,True,,False,,False,0.014475142187902199,False,,False,,True
2024-03-02 07:52:13,26864095,,100.0,,,,,0.000531765076622,,,0.0,,0.0,0.0,,,0.052108222189,,,0.0,,,,,0.0,,,,,True,,True,,True,,False,,True,,True,,True,,False,,True
2024-04-06 16:57:34,26664154,100.0,,100.0,,,,9.233005709967704e-05,,0.0045282114405901,,,,0.0,0.0,,0.055191881689,2.928453177743,,,0.0208894161626382,,0.0,,0.0,0.0,0.0,0.0,,False,,True,,False,,True,0.0,False,1.491822529716,False,,True,,False,0.0,True
2024-04-23 04:38:53,28306001,100.0,,100.0,,,0.5770680031716333,,,,,,0.0,0.0,0.0,0.0,,,,,0.0365340343084597,,,,,,0.0,,,False,,False,,True,,False,0.0,True,,True,,True,,True,,True
2024-04-15 11:42:31,26395788,,,,0.07241088293,,0.5208419313231754,,,0.0062976141153135,,0.0,,0.0,,,0.060095556078,,,,,,,,,0.0,0.0,0.0,,True,,False,,False,,True,,True,,True,,True,,True,0.0,True
2024-03-19 03:07:48,27127134,,100.0,100.0,0.023286252792,4.319202734699,,0.0008138146128725,0.028254512375915,0.0065280353838604,,0.0,0.0,,0.0,,,3.325087184141,,,0.0359574661685816,0.0066499143700865,0.0,,0.0,0.0,,0.0,,False,2.1712444937455,False,0.01453416349439375,False,,False,,True,,True,,False,,False,,False
2024-04-21 00:15:24,29178554,,100.0,100.0,0.060249260096,2.689454304725,0.4714806994983802,,,0.0037427957597138,,0.0,,0.0,,0.0,,,0.6520753690529776,0.0006583267072889,,0.0061837818064064,0.0,0.0,0.0,0.0,0.0,,,False,1.3748517824105,False,,False,,True,,False,,False,,False,0.0,True,0.0,False
2024-05-06 08:16:19,28687068,100.0,,,0.016714278623,3.972652905947,,,,0.0061450518418236,0.0,0.0,,,0.0,0.0,,,0.7029771318350575,0.000244553904881,0.0304117493733781,,0.0,,,0.0,0.0,0.0,,True,1.9946835922850001,False,,False,0.0,False,,False,,False,0.015328151639129551,False,,True,0.0,True
2024-04-05 01:52:39,26605819,,,100.0,0.002478030106,,,4.250839419563064e-05,,,0.0,,0.0,0.0,0.0,0.0,,1.547251936788,0.4018062662217757,,,,0.0,,0.0,0.0,0.0,0.0,,False,,True,,True,,False,0.0,True,,False,,True,,False,0.0,True
2024-05-04 10:07:28,28614473,,100.0,,0.01356915731,6.387202658649,,,0.0262272073867884,,,,0.0,,0.0,0.0,0.0,4.767572292646,,,0.0334692351010678,,,,0.0,0.0,,,,True,3.2003859079795,False,,True,,False,,False,2.383786146323,False,,True,,False,,True
2024-04-21 03:35:42,27516836,,,100.0,0.044051362069,,,0.0007007516844112,,0.0039427477909494,0.0,,,,0.0,0.0,,,0.6670841150109177,0.0003912062819685,0.0368191062143906,0.0055662755452928,0.0,,0.0,,0.0,,,False,,True,,False,,True,,False,,False,0.01860515624817955,False,,False,,True
2024-04-25 03:57:17,26342748,,,,0.053835374226,2.543998175108,0.524854537360896,0.0003756699994277,0.0269710042670399,0.0052656599709064,0.0,,0.0,,0.0,0.0,0.060677670418,3.483347533095,0.6406025117958075,0.0005268822756578,0.0363692867935635,,,0.0,,,,0.0,,True,1.2989167746669998,False,0.0136733371332338,False,,False,,False,1.7720126017564999,False,0.01844808453461065,False,,True,,False
2024-04-26 04:45:14,26070521,,100.0,100.0,0.01085076348,,0.532209107021554,,,,,,,0.0,0.0,,,,,0.000121853196173,,,,0.0,0.0,0.0,0.0,0.0,,False,,False,,True,,True,0.0,False,,True,,True,,False,0.0,True
2024-03-26 14:02:11,29349555,,100.0,100.0,,2.721956238154,,,0.0260742805411451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6554733494439517,3.817076002314687e-05,,,0.0,,0.0,0.0,,,,False,,True,,True,0.0,True,0.0,True,,False,,True,,False,,True
2024-04-05 17:36:10,28178116,,,100.0,,,0.4993844563817918,0.0,0.0076926085915864,0.0059229120967123,,,,0.0,0.0,0.0,0.0,,,,0.0251981914037417,,,0.0,,,0.0,0.0,,False,,False,0.0038463042957932,False,,True,0.0,True,,True,,True,,True,,False
2024-03-18 05:32:32,27309653,,100.0,,0.037924506517,,,,,,0.0,,0.0,0.0,,,,4.188726387244,0.6293771089499796,,,0.0069949502632667,0.0,0.0,,,,,,True,,True,,True,,False,,True,,False,,False,0.0,False,,True
2024-04-19 08:03:03,27043746,,100.0,100.0,,,,0.0006332613324674,,0.0060191623457923,,,0.0,,0.0,0.0,0.058755930903,3.353798407128,0.6410688415919976,0.0003546425816026,,,0.0,,0.0,0.0,,,,False,,True,,False,,False,,False,1.7062771690155,False,,True,,False,,True
2024-04-27 18:29:19,27976453,,100.0,100.0,0.00380331282,4.743028598737,,,0.0469231093953715,0.0068899077921411,,,,0.0,0.0,0.0,0.002315938467,3.179355777275,0.6661574594698598,6.038593041016841e-05,0.0298481437089495,,,0.0,0.0,,0.0,,,False,2.3734159557785,False,,False,,True,0.0,True,1.590835857871,False,0.014954264819679835,False,,False,,True
2024-03-23 18:06:54,28292261,100.0,100.0,100.0,0.022459974061,,0.4459917165383004,,0.0151854918676141,0.0054265122973549,,,0.0,0.0,0.0,0.0,,1.324185123728,0.5270910842939484,0.0,0.017789847755416,0.0070477422203305,0.0,,0.0,0.0,0.0,,100.0,True,,False,,False,,False,0.0,True,,False,0.008894923877708,False,,False,0.0,False
2024-03-20 22:38:48,27369576,100.0,100.0,,,2.616982578875,,,,0.0048256073723355,,0.0,,0.0,,0.0,0.006459431738,,0.6276255667455432,,,,0.0,0.0,0.0,,0.0,,100.0,False,,True,,False,,True,,False,,False,,True,0.0,True,,True
2024-03-13 11:10:18,27330271,100.0,,100.0,0.041464804968,2.690458325335,0.5223423395420917,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.6245644241468198,,0.0316582481026842,0.0060668735540185,0.0,0.0,0.0,,,0.0,,False,1.3659615651515,False,,True,,False,0.0,True,,False,,False,0.0,True,,False
2024-03-27 23:55:44,29653096,100.0,100.0,,,,0.5369616159439715,,,,,0.0,0.0,0.0,0.0,,,,0.5706313952505863,,0.022599019710378,0.0063357571701654,,0.0,,,0.0,,100.0,False,,False,,True,,False,0.0,False,,False,,False,,True,,True
2024-04-26 22:54:56,28134596,,,,0.060383725553,,0.5878861827459219,,,0.0065701045035052,0.0,,,,0.0,0.0,,,0.6475851036927258,,0.0450985627421864,,0.0,0.0,0.0,0.0,0.0,,,True,,False,,False,,True,,False,,False,,True,0.0,True,0.0,False
2024-05-06 08:16:19,28031165,100.0,100.0,100.0,0.010070725367,4.552968448235,0.5385998857360091,0.0001010713387312,0.0258791547567527,0.0039134242232099,0.0,0.0,0.0,,0.0,0.0,0.0,3.939649781417,0.618141343746742,,0.0415699381679525,,0.0,0.0,0.0,0.0,,,100.0,True,2.281519586801,False,0.01299011304774195,False,0.0,True,,False,1.9698248907085,False,,True,0.0,True,,True
2024-04-21 10:21:29,29653096,,100.0,100.0,,,0.5131113106185786,0.0006042732528337,0.0245594276462946,,0.0,0.0,0.0,0.0,0.0,,0.057135631728,,0.6376690368086686,0.0005630579837474,0.0311601235744326,,0.0,0.0,,,0.0,,,False,,False,0.01258185044956415,False,0.0,True,0.0,False,,False,0.01586159077909,False,0.0,False,,True
2024-04-04 17:36:39,28307179,,,100.0,,1.304275591322,,0.0,0.0108971523834174,0.0035961143141589,0.0,,0.0,,,0.0,0.000300773168,,,,0.0157878262774108,,,0.0,0.0,,,,,False,,True,0.0054485761917087,False,,False,,False,,True,,True,,False,,True
2024-04-24 14:05:12,27225895,,100.0,,,2.530993421207,,,,0.0069242301766787,0.0,0.0,0.0,0.0,,0.0,0.060504191021,,0.6209329022842611,,,0.0059213140138085,,,0.0,,,0.0,,True,,True,,False,0.0,True,,False,,False,,False,,False,,False
2024-03-20 14:15:21,26064302,,100.0,,,2.598815223036,,0.0002027120199159,,,,0.0,,,,,0.004171442509,2.014716922399,0.6168185190907661,0.0,,0.0060604046173603,,,0.0,,,0.0,,True,,True,,True,,True,,True,1.009444182454,False,,False,,False,,False
2024-04-20 22:18:49,26781419,,100.0,,0.044517674505,3.75931479879,0.5823453316855428,,,0.0078473085946185,,,,0.0,0.0,0.0,0.0,,0.6592098492393766,0.0003665693414167,,0.0087828882723463,,,0.0,,,,,True,1.9019162366475002,False,,False,,True,0.0,True,,False,,False,,False,,True
2024-04-20 21:24:00,27898287,,100.0,,,2.617815814095,,,,0.0050607984462973,,0.0,0.0,0.0,0.0,0.0,0.017057490667,,0.6096305399993701,,0.0330076105499464,0.0073747969483802,0.0,0.0,,,0.0,0.0,,True,,True,,False,,False,0.0,True,,False,,False,0.0,False,,False
2024-05-01 12:33:48,27662383,,,100.0,,,0.5448271759037178,,,0.0064131621171404,0.0,0.0,0.0,0.0,,0.0,,,,,0.0280869745856674,0.0070493056978062,,,0.0,0.0,,,,False,,False,,False,0.0,True,,False,,True,,False,,False,,True
2024-03-20 06:01:31,29143669,,,100.0,0.022502386411,2.665428659255,0.5535731096634685,0.0004997458679208,,,0.0,0.0,,,0.0,,0.052657591112,,,0.0003156670442766,0.0380367605604591,,,0.0,,,,0.0,,False,1.3439655228329999,False,,True,0.0,False,,True,,True,0.01917621380236785,False,,True,,False
2024-04-04 16:44:01,26424908,100.0,,,,4.240009718987,,0.0,,0.0065426012041263,,0.0,0.0,,0.0,0.0,,,,,0.0378268899555862,0.0084110336140577,,,,,,0.0,,True,,True,,False,,False,,False,,True,,False,,True,,False
2024-03-30 14:00:39,28184875,100.0,100.0,,,,0.5509434368355467,0.0002405334767559,,,,,,0.0,,0.0,,,,,,0.0053416244219238,0.0,0.0,,0.0,,0.0,100.0,False,,False,,True,,True,,False,,True,,False,0.0,False,,False
2024-04-05 03:20:22,27673523,,100.0,100.0,0.028718013823,,0.5325452903684669,0.0001556715979198,0.0278243098584249,,,0.0,,,,,0.0,,0.6585225485482946,0.0,0.0200198531600254,,0.0,,0.0,,,,,False,,False,0.01398999072817235,False,,True,,True,,False,0.0100099265800127,False,,False,,True
2024-05-03 01:44:18,25816446,,100.0,100.0,0.058669912942,,0.560059435588906,0.0004210560682755,,,0.0,,,,,0.0,0.054353463871,3.181993965624,0.6427844271629654,,,0.0061667953189378,,,0.0,,,0.0,,False,,False,,True,,True,,False,1.6181737147475002,False,,False,,False,,False
2024-03-13 07:00:30,29071000,,,100.0,,,,,0.0255740537388927,0.0041885138218529,,,,0.0,,,0.0,1.764259555806,,0.0004501891064402,,0.005090765335833,0.0,0.0,,,0.0,0.0,,False,,True,,False,,True,,True,0.882129777903,False,,False,0.0,False,,False
2024-04-04 08:45:08,29419187,,100.0,,,2.571196356952,,0.0005240024552936,,0.0063010113734451,0.0,,,,0.0,,0.06288854325,,0.6122427317321194,0.000502079449472,,,0.0,0.0,0.0,,,0.0,,True,,True,,False,,True,,True,,False,,True,0.0,True,,False
2024-04-28 14:27:59,28017918,100.0,100.0,,,,0.5275317298454447,7.83971757978341e-05,0.025535725043461,0.0052021539047851,,0.0,,,0.0,0.0,0.057682635181,2.829814739377,,,0.0324417493517127,0.0067547498354895,,0.0,0.0,,0.0,,100.0,False,,False,0.012807061109629418,False,,True,,False,1.443748687279,False,,False,,False,,True
2024-04-12 05:20:22,28299227,,,,0.0,0.655349816361,,0.0,,0.0044495826915323,,0.0,,,,0.0,0.0,,,7.705798220336828e-08,,0.0040852668753891,0.0,,,,0.0,,,True,0.3276749081805,False,,False,,True,,False,,True,,False,,True,,True
2024-04-23 10:54:43,27120681,100.0,,,,,,0.0008040712905772,0.0238505813143682,,,0.0,0.0,0.0,0.0,,0.050204513361,,,,0.0408358417544042,0.0082477993908253,,0.0,0.0,0.0,0.0,,,True,,True,0.012327326302472701,False,,False,0.0,False,,True,,False,,False,0.0,False
2024-04-18 08:24:08,29050201,100.0,,,0.033853962017,2.720421147829,,,,,0.0,0.0,,0.0,,0.0,,,0.6496964687426887,0.0003167865595966,,0.0054611097525811,,0.0,,0.0,0.0,,,True,1.377137554923,False,,True,0.0,False,,False,,False,,False,,True,0.0,False
2024-03-21 05:07:41,28519361,100.0,,,,2.672312837162,,0.0009744162290452,0.0267017635922177,0.006784082549423,0.0,0.0,,,0.0,0.0,0.06387034246,3.536698938094,,0.0004961640893285,,,0.0,,,,,0.0,,True,,True,0.01383808991063145,False,0.0,False,,False,1.800284640277,False,,True,,True,,False
2024-04-24 19:20:22,26575009,100.0,100.0,,,2.738416877661,0.5466241430549006,,0.0268054211794288,0.0057469468374893,,,,,0.0,0.0,0.053650078435,,,0.000274766513194,,0.0072487378701973,,0.0,,,0.0,,100.0,False,,False,,False,,True,,False,,True,,False,,True,,True
2024-02-28 22:46:59,28608474,,100.0,100.0,0.054812587873,2.721751247475,,,0.0286305200862635,,,0.0,,0.0,,,,,,0.0004924968700938,0.0290520626363213,,,,,0.0,,,,False,1.388281917674,False,,True,,True,,True,,True,0.014772279753207551,False,,True,,True
2024-04-26 06:08:15,27249539,100.0,,100.0,,,,,,0.0060203166797475,0.0,,,,,,,,0.8249495093902924,3.773541083931277e-05,,,,0.0,0.0,0.0,0.0,0.0,,False,,True,,False,,True,,True,,False,,True,,False,0.0,True
2024-03-25 02:44:13,28011162,,,,,,0.5047005924330322,0.0,,,,0.0,0.0,,,0.0,0.005356183967,5.414917511474,0.6369315059678731,,0.0541277993732758,0.0055841824044526,,0.0,0.0,,0.0,0.0,,True,,False,,True,,False,,False,2.7101368477205,False,,False,,False,,False
2024-03-28 22:44:06,29653096,100.0,100.0,100.0,,2.728594455079,0.4795647396299377,0.0001700519586673,,0.0043751480605963,,0.0,,,,0.0,,2.23457804532,0.6219392072207329,,,0.0048494783787695,0.0,0.0,0.0,,0.0,,100.0,True,,False,,False,,True,,False,,False,,False,0.0,True,,True
2024-04-01 10:47:54,25372659,,100.0,100.0,0.026887950362,2.504022329433,0.5005790673024618,0.0,,0.0040867553577163,,,0.0,0.0,0.0,0.0,0.003330554775,1.529779699564,,,,0.0049233410146679,0.0,0.0,,,0.0,0.0,,False,1.2654551398975,False,,False,,False,0.0,True,0.7665551271695,False,,False,0.0,False,,False
2024-03-22 19:52:04,26711489,,,,,5.039355064257,0.2766077159117281,,,,,0.0,,,0.0,,0.003597470703,1.970207471758,0.4525627210548153,0.0001347989283833,0.0164618464160309,0.0050486765087226,0.0,0.0,0.0,,0.0,0.0,,True,,False,,True,,True,,True,0.9869024712305,False,0.0082983226722071,False,0.0,True,,False
2024-04-25 16:08:52,27646794,,100.0,,0.06402136037,2.610433162944,0.4739256360020972,,0.024906638241591,0.0043620617119171,0.0,0.0,0.0,,0.0,0.0,0.070477948962,3.488038773307,,,0.0351014524447992,,,0.0,0.0,0.0,0.0,,,True,1.337227261657,False,,False,0.0,True,,False,1.7792583611345,False,,True,,False,0.0,False
2024-03-31 15:44:47,27867038,,,,0.040724683274,,,,,,0.0,,,0.0,0.0,0.0,0.059182334122,2.374288256987,,,0.0282416592055452,0.0047926793978191,0.0,,0.0,,,,,True,,True,,True,,True,0.0,True,1.2167352955545,False,,False,,False,,True
2024-05-04 09:31:05,27901154,,100.0,,0.051550829056,,,0.0007851217341302,,0.0061676351800371,0.0,0.0,0.0,,0.0,,0.051398555108,3.954563410895,,,0.0418973594814696,0.0056144166411845,,,,0.0,,,,True,,True,,False,0.0,True,,True,2.0029809830015,False,,False,,True,,True
2024-04-28 21:24:18,26365213,100.0,100.0,100.0,0.039092626533,2.55001521981,,0.0008098070576767,0.0269358610195877,,0.0,,0.0,,0.0,,0.050307146098,,0.6397751020943973,0.0002800820278884,,0.0066057497563188,0.0,,0.0,0.0,,,100.0,True,1.2945539231715,False,0.0138728340386322,False,,False,,True,,False,,False,,False,,True
2024-04-26 18:56:44,26938207,100.0,100.0,100.0,0.052079154387,,0.5746726672697973,,0.0251804156059429,,0.0,0.0,,0.0,,0.0,0.055048211954,,,,0.0316935044227236,0.0057030769624887,0.0,,,,,0.0,100.0,True,,False,,True,0.0,False,,False,,True,,False,,True,,False
2024-04-21 09:53:02,27416605,,100.0,,,,0.5369660418456357,0.0,,,0.0,0.0,0.0,,0.0,,0.0,3.238587656421,,,0.0285504537395627,,0.0,0.0,0.0,,0.0,,,True,,False,,True,0.0,True,,True,1.6192938282105,False,,True,0.0,True,,True
2024-04-19 19:24:38,28877853,,,100.0,0.002443078913,2.558854405543,0.5504681447940348,,0.0264846675024527,0.0064771777771932,0.0,,0.0,,0.0,,0.0,1.394748769997,,0.0,,0.0065403467395176,0.0,0.0,0.0,0.0,0.0,,,False,1.280648742228,False,,False,,False,,True,0.6973743849985,False,,False,0.0,True,0.0,False
